G.U.N.T. Geraetebau GmbH
ET850

1/24/2018

Time	T1 (°C)	T2 (°C)	T3 (°C)	T4 (°C)	T5 (°C)	T6 (°C)	F1 (l/h)	F2 (l/h)	F3 (l/min)	p1 (bar)	p2 (bar)	P (W)
1/24/2018 3:44:06 PM.89	60	13	26	39	135	135	8.20	245	5.1	2.98	0.531	0
1/24/2018 3:44:06 PM.38	59	14	26	39	135	135	8.06	243	5.0	2.98	0.531	0
1/24/2018 3:44:05 PM.89	59	14	26	39	135	135	8.19	243	5.0	2.98	0.531	0
1/24/2018 3:44:05 PM.38	60	14	26	39	135	135	7.88	244	5.0	2.97	0.533	0
1/24/2018 3:44:04 PM.88	60	14	26	39	135	135	8.17	242	5.0	2.98	0.533	0
1/24/2018 3:44:04 PM.38	59	14	26	39	135	135	8.20	247	5.0	2.98	0.530	0
1/24/2018 3:44:03 PM.89	59	14	27	39	135	135	8.28	248	5.1	2.98	0.533	0
1/24/2018 3:44:03 PM.39	59	14	26	39	135	135	8.26	245	5.1	2.98	0.530	0
1/24/2018 3:44:02 PM.88	59	14	26	39	135	135	8.14	244	5.0	2.98	0.533	0
1/24/2018 3:44:02 PM.38	59	13	27	39	135	135	8.17	248	5.0	2.98	0.530	0
1/24/2018 3:44:01 PM.89	59	14	26	39	135	135	8.19	248	5.0	2.98	0.530	0
1/24/2018 3:44:01 PM.38	59	14	26	39	135	136	8.29	245	5.0	2.98	0.530	0
1/24/2018 3:44:00 PM.88	59	14	27	39	135	135	8.19	248	5.0	2.98	0.533	0
1/24/2018 3:44:00 PM.38	59	14	26	39	135	135	8.17	248	5.0	2.98	0.533	0
1/24/2018 3:43:59 PM.89	59	14	26	39	135	135	8.19	248	5.0	2.98	0.532	0
1/24/2018 3:43:59 PM.39	60	14	26	39	135	136	8.19	245	5.0	2.98	0.533	0
1/24/2018 3:43:58 PM.88	60	14	26	39	135	135	8.12	243	5.1	2.97	0.533	0
1/24/2018 3:43:58 PM.39	60	13	26	39	135	136	8.17	240	5.0	2.98	0.531	0
1/24/2018 3:43:57 PM.89	60	14	26	39	135	135	8.09	240	5.1	2.98	0.533	0
1/24/2018 3:43:57 PM.38	60	14	26	39	135	135	8.19	240	5.1	2.98	0.534	0
1/24/2018 3:43:56 PM.88	60	14	26	39	135	136	8.19	241	5.0	2.98	0.533	0
1/24/2018 3:43:56 PM.39	59	14	26	39	135	136	8.13	245	5.1	2.97	0.533	0
1/24/2018 3:43:55 PM.88	60	14	26	39	135	135	8.20	246	5.1	2.98	0.530	1
1/24/2018 3:43:55 PM.39	60	14	26	39	135	135	8.19	240	5.0	2.98	0.532	0
1/24/2018 3:43:54 PM.88	59	14	26	39	135	135	8.17	245	5.1	2.98	0.533	0
1/24/2018 3:43:54 PM.38	60	14	26	39	135	135	8.22	243	5.0	2.97	0.530	0
1/24/2018 3:43:53 PM.88	60	14	26	39	135	135	8.16	248	5.1	2.97	0.530	0
1/24/2018 3:43:53 PM.38	60	13	27	39	135	135	8.17	245	5.0	2.98	0.530	0
1/24/2018 3:43:52 PM.89	60	13	26	39	135	135	8.22	245	5.0	2.98	0.533	1
1/24/2018 3:43:52 PM.38	60	14	26	39	135	135	8.17	243	5.1	2.98	0.530	0
1/24/2018 3:43:51 PM.88	60	14	26	39	135	135	8.25	241	5.0	2.98	0.530	0
1/24/2018 3:43:51 PM.38	60	14	26	39	135	135	8.28	245	5.0	2.98	0.530	0
1/24/2018 3:43:50 PM.88	59	14	27	39	135	135	8.14	243	5.1	2.97	0.530	0
1/24/2018 3:43:50 PM.38	60	14	26	39	135	135	8.19	243	5.0	2.98	0.533	0
1/24/2018 3:43:49 PM.88	60	14	26	39	135	135	8.22	246	5.1	2.97	0.533	0
1/24/2018 3:43:49 PM.38	60	13	27	39	135	135	8.09	243	5.0	2.98	0.534	0
1/24/2018 3:43:48 PM.89	60	14	27	39	135	135	8.25	242	5.1	2.98	0.531	0
1/24/2018 3:43:48 PM.38	60	13	27	39	135	135	8.22	244	5.1	2.98	0.530	0
1/24/2018 3:43:47 PM.88	60	14	27	39	135	135	8.14	240	5.1	2.98	0.531	0
1/24/2018 3:43:47 PM.39	60	14	27	39	135	135	8.23	237	5.1	2.98	0.534	0
1/24/2018 3:43:46 PM.88	60	14	27	39	135	135	8.20	243	5.1	2.98	0.534	0
1/24/2018 3:43:46 PM.39	60	13	27	39	135	135	8.25	243	5.1	2.98	0.533	0
1/24/2018 3:43:45 PM.89	60	14	27	39	135	136	8.19	244	5.1	2.98	0.533	0
1/24/2018 3:43:45 PM.38	60	13	27	39	135	135	8.19	242	5.1	2.97	0.530	0
1/24/2018 3:43:44 PM.89	60	14	27	39	135	135	8.16	243	5.0	2.97	0.532	0
1/24/2018 3:43:44 PM.38	60	14	27	39	135	135	8.19	237	5.1	2.97	0.530	0
1/24/2018 3:43:43 PM.89	60	14	26	39	135	135	8.23	238	5.1	2.97	0.531	1
1/24/2018 3:43:43 PM.39	60	13	26	39	135	135	8.19	240	5.1	2.97	0.530	0
1/24/2018 3:43:42 PM.89	60	13	26	39	135	135	8.22	245	5.0	2.98	0.531	0
1/24/2018 3:43:42 PM.38	60	13	26	39	135	135	8.19	245	5.1	2.97	0.531	1
1/24/2018 3:43:41 PM.88	60	14	27	39	135	135	7.94	245	5.0	2.98	0.533	1
1/24/2018 3:43:41 PM.39	60	14	26	39	135	135	8.22	245	5.0	2.99	0.534	0
1/24/2018 3:43:40 PM.88	60	14	27	39	135	135	8.26	245	5.0	2.98	0.531	0
1/24/2018 3:43:40 PM.39	60	14	26	39	135	135	8.20	243	5.0	2.97	0.530	0
1/24/2018 3:43:39 PM.88	60	14	26	39	135	135	8.23	243	5.0	2.97	0.531	0
1/24/2018 3:43:39 PM.38	60	14	26	39	135	135	8.14	248	5.0	2.98	0.533	0
1/24/2018 3:43:38 PM.88	60	13	26	39	135	135	8.17	246	5.1	2.98	0.532	0
1/24/2018 3:43:38 PM.39	60	14	26	39	135	135	8.22	245	5.0	2.98	0.533	0
1/24/2018 3:43:37 PM.89	60	14	27	39	135	135	8.28	246	5.0	2.98	0.533	0
1/24/2018 3:43:37 PM.39	60	14	26	39	135	135	8.20	242	5.1	2.98	0.533	0
1/24/2018 3:43:36 PM.88	60	14	26	39	135	135	8.19	244	5.0	2.97	0.533	0
1/24/2018 3:43:36 PM.38	60	14	26	39	135	135	8.38	241	5.0	2.98	0.533	0
1/24/2018 3:43:35 PM.89	60	14	26	39	135	135	8.22	248	5.0	2.98	0.534	1
1/24/2018 3:43:35 PM.38	59	14	26	39	135	136	8.29	248	5.0	2.98	0.533	0
1/24/2018 3:43:34 PM.89	60	14	26	39	135	135	8.14	253	5.0	2.98	0.533	0
1/24/2018 3:43:34 PM.39	60	13	26	39	135	135	8.19	250	5.1	2.98	0.531	0
1/24/2018 3:43:33 PM.88	59	14	26	39	135	135	8.23	243	5.1	2.98	0.533	0
1/24/2018 3:43:33 PM.39	59	14	26	39	135	135	8.23	247	5.0	2.98	0.534	0
1/24/2018 3:43:32 PM.88	60	14	26	39	135	135	8.09	243	5.1	2.98	0.533	0
1/24/2018 3:43:32 PM.39	59	14	26	39	135	135	8.19	238	5.1	2.98	0.532	0
1/24/2018 3:43:31 PM.88	59	14	26	39	135	135	8.22	237	5.0	2.99	0.531	0
1/24/2018 3:43:31 PM.38	59	14	26	39	135	135	8.12	237	5.0	2.98	0.530	0
1/24/2018 3:43:30 PM.88	60	14	27	39	135	135	8.22	243	5.1	2.98	0.530	0
1/24/2018 3:43:30 PM.39	60	13	27	39	135	135	8.20	245	5.0	2.98	0.532	0
1/24/2018 3:43:29 PM.88	59	14	26	39	135	136	8.16	244	5.0	2.98	0.530	0
1/24/2018 3:43:29 PM.38	59	14	26	39	135	135	8.25	245	5.0	2.98	0.533	0
1/24/2018 3:43:28 PM.89	59	13	26	39	135	135	8.26	243	5.1	2.98	0.530	0
1/24/2018 3:43:28 PM.39	59	14	27	39	135	135	8.23	241	5.0	2.98	0.534	0
1/24/2018 3:43:27 PM.88	59	13	26	39	135	135	8.17	242	5.0	2.99	0.530	0
1/24/2018 3:43:27 PM.38	59	14	26	39	135	135	8.28	243	5.1	2.99	0.533	0
1/24/2018 3:43:26 PM.88	59	14	26	39	135	136	8.19	248	5.1	2.99	0.531	1
1/24/2018 3:43:26 PM.38	60	14	26	39	135	135	8.14	246	5.0	2.98	0.533	0
1/24/2018 3:43:25 PM.88	60	14	26	39	135	135	8.12	245	5.0	2.98	0.532	0
1/24/2018 3:43:25 PM.39	59	13	26	39	135	135	8.17	245	5.0	2.98	0.533	0
1/24/2018 3:43:24 PM.89	60	14	27	39	135	135	8.23	244	5.0	2.98	0.533	0
1/24/2018 3:43:24 PM.39	60	13	26	39	135	135	8.17	248	5.0	2.98	0.531	0
1/24/2018 3:43:23 PM.89	60	14	26	39	135	135	8.19	243	5.1	2.98	0.536	0
1/24/2018 3:43:23 PM.39	60	14	26	39	135	136	8.19	242	5.0	2.99	0.536	0
1/24/2018 3:43:22 PM.88	60	13	26	39	135	135	8.10	245	5.1	2.99	0.533	0
1/24/2018 3:43:22 PM.38	60	14	27	39	135	135	8.19	244	5.1	2.99	0.533	0
1/24/2018 3:43:21 PM.88	60	14	27	39	135	135	8.17	240	5.1	2.98	0.533	0
1/24/2018 3:43:21 PM.38	60	14	26	39	135	135	8.19	242	5.0	2.98	0.531	0
1/24/2018 3:43:20 PM.89	60	14	26	39	135	135	8.23	243	5.0	2.98	0.533	0
1/24/2018 3:43:20 PM.39	60	13	27	39	135	135	8.25	243	5.0	2.98	0.534	0
1/24/2018 3:43:19 PM.89	60	14	26	39	135	135	8.17	243	5.0	2.98	0.533	0
1/24/2018 3:43:19 PM.38	60	14	27	39	135	135	8.20	241	5.0	2.98	0.530	0
1/24/2018 3:43:18 PM.89	60	13	26	39	135	135	8.19	243	5.0	2.98	0.533	0
1/24/2018 3:43:18 PM.38	60	14	26	39	135	135	8.38	242	5.0	2.98	0.533	0
1/24/2018 3:43:17 PM.89	60	14	27	39	135	135	8.25	245	5.0	2.98	0.535	0
1/24/2018 3:43:17 PM.39	60	14	26	39	135	135	8.17	248	5.0	2.98	0.533	0
1/24/2018 3:43:16 PM.89	60	13	26	39	135	135	8.10	246	5.0	2.98	0.533	0
1/24/2018 3:43:16 PM.39	59	13	26	39	135	135	8.20	245	5.0	2.98	0.535	0
1/24/2018 3:43:15 PM.89	59	14	26	39	135	135	8.16	245	5.1	2.98	0.535	0
1/24/2018 3:43:15 PM.38	59	14	26	39	135	135	8.19	243	5.1	2.98	0.536	0
1/24/2018 3:43:14 PM.89	60	14	26	39	135	136	8.19	248	5.1	2.98	0.534	0
1/24/2018 3:43:14 PM.38	60	14	26	39	135	135	8.23	240	5.0	2.97	0.534	0
1/24/2018 3:43:13 PM.89	60	14	26	39	135	135	8.26	244	5.1	2.98	0.533	1
1/24/2018 3:43:13 PM.38	60	13	26	39	135	135	8.17	245	5.1	2.97	0.533	1
1/24/2018 3:43:12 PM.88	60	14	26	39	135	135	8.23	246	5.1	2.98	0.533	0
1/24/2018 3:43:12 PM.39	60	14	26	39	135	135	8.17	242	5.0	2.98	0.533	0
1/24/2018 3:43:11 PM.89	60	13	27	39	135	135	8.09	241	5.1	2.98	0.533	0
1/24/2018 3:43:11 PM.38	60	13	27	39	135	135	8.16	238	5.0	2.98	0.534	0
1/24/2018 3:43:10 PM.89	60	14	26	39	135	135	8.17	238	5.0	2.98	0.533	0
1/24/2018 3:43:10 PM.38	60	13	27	39	135	136	8.16	243	5.0	2.98	0.531	0
1/24/2018 3:43:09 PM.88	60	14	27	39	135	135	8.17	245	5.0	2.98	0.533	0
1/24/2018 3:43:09 PM.38	60	13	26	39	135	135	8.32	245	5.1	2.98	0.533	0
1/24/2018 3:43:08 PM.89	60	13	26	39	135	136	8.19	246	5.0	2.98	0.534	1
1/24/2018 3:43:08 PM.39	60	14	27	39	135	135	8.17	243	5.1	2.98	0.533	0
1/24/2018 3:43:07 PM.88	60	13	27	39	135	136	8.19	245	5.1	2.98	0.533	0
1/24/2018 3:43:07 PM.39	60	14	27	39	135	136	8.23	243	5.1	2.98	0.534	0
1/24/2018 3:43:06 PM.89	60	14	26	39	135	135	8.14	249	5.1	2.98	0.533	0
1/24/2018 3:43:06 PM.39	60	14	27	39	135	135	8.19	245	5.1	2.98	0.534	0
1/24/2018 3:43:05 PM.89	60	14	27	39	135	136	8.23	242	5.0	2.98	0.531	0
1/24/2018 3:43:05 PM.38	60	14	27	39	135	135	8.14	241	5.0	2.98	0.534	0
1/24/2018 3:43:04 PM.88	60	14	27	39	135	135	8.19	245	5.1	2.98	0.533	0
1/24/2018 3:43:04 PM.39	60	14	26	39	135	135	8.16	245	5.1	2.98	0.531	1
1/24/2018 3:43:03 PM.88	60	13	26	39	135	135	8.23	242	5.1	2.98	0.534	0
1/24/2018 3:43:03 PM.39	60	14	27	39	135	136	8.19	240	5.0	2.98	0.535	0
1/24/2018 3:43:02 PM.88	60	14	26	39	135	135	8.12	236	5.0	2.98	0.534	1
1/24/2018 3:43:02 PM.39	60	14	26	39	135	135	8.16	238	5.1	2.98	0.533	0
1/24/2018 3:43:01 PM.88	60	14	27	39	135	135	8.16	240	5.0	2.98	0.533	0
1/24/2018 3:43:01 PM.38	60	14	26	39	135	135	8.17	246	5.0	2.98	0.534	0
1/24/2018 3:43:00 PM.88	59	14	26	39	135	136	8.19	248	5.0	2.98	0.534	0
1/24/2018 3:43:00 PM.38	59	13	27	39	135	135	8.17	247	5.1	2.98	0.535	0
1/24/2018 3:42:59 PM.89	59	14	27	39	135	135	8.17	243	5.1	2.98	0.537	0
1/24/2018 3:42:59 PM.38	60	14	26	39	135	135	8.19	243	5.0	2.98	0.535	0
1/24/2018 3:42:58 PM.89	60	14	26	39	135	135	8.16	243	5.0	2.98	0.533	0
1/24/2018 3:42:58 PM.38	60	14	27	39	135	135	8.12	244	5.0	2.98	0.534	0
1/24/2018 3:42:57 PM.88	60	13	26	39	135	135	8.25	245	5.0	2.98	0.530	0
1/24/2018 3:42:57 PM.38	60	14	27	39	135	135	8.17	242	5.1	2.98	0.533	0
1/24/2018 3:42:56 PM.89	60	14	27	39	135	136	8.20	243	5.1	2.98	0.533	0
1/24/2018 3:42:56 PM.38	60	14	27	39	135	136	8.25	244	5.1	2.98	0.534	0
1/24/2018 3:42:55 PM.88	60	14	26	39	135	135	8.13	246	5.1	2.98	0.533	1
1/24/2018 3:42:55 PM.38	60	14	26	39	135	135	8.12	244	5.1	2.98	0.537	0
1/24/2018 3:42:54 PM.88	59	14	27	39	135	136	8.29	243	5.0	2.97	0.536	0
1/24/2018 3:42:54 PM.38	59	14	26	39	135	135	8.19	242	5.0	2.98	0.536	0
1/24/2018 3:42:53 PM.88	60	14	27	39	135	135	8.23	243	5.0	2.98	0.536	0
1/24/2018 3:42:53 PM.38	60	14	26	39	135	135	8.13	243	5.1	2.98	0.534	0
1/24/2018 3:42:52 PM.88	60	13	27	39	135	135	8.26	245	5.1	2.98	0.533	0
1/24/2018 3:42:52 PM.38	60	14	27	39	135	135	8.25	240	5.1	2.98	0.534	0
1/24/2018 3:42:51 PM.88	59	14	26	39	135	135	8.23	237	5.1	2.98	0.533	0
1/24/2018 3:42:51 PM.38	59	14	27	39	135	135	8.16	241	5.1	2.98	0.533	0
1/24/2018 3:42:50 PM.89	60	14	27	39	135	135	8.16	240	5.0	2.98	0.534	0
1/24/2018 3:42:50 PM.38	60	13	27	39	135	135	8.17	243	5.0	2.98	0.534	0
1/24/2018 3:42:49 PM.88	60	14	27	39	135	135	8.16	243	5.1	2.98	0.536	0
1/24/2018 3:42:49 PM.38	60	14	27	39	135	135	8.12	243	5.0	2.98	0.537	0
1/24/2018 3:42:48 PM.89	60	14	27	39	135	136	8.19	241	5.1	2.98	0.533	0
1/24/2018 3:42:48 PM.39	60	14	26	39	135	135	8.20	246	5.0	2.98	0.534	0
1/24/2018 3:42:47 PM.88	60	13	26	39	135	135	8.20	245	5.1	2.98	0.533	0
1/24/2018 3:42:47 PM.38	60	14	27	39	135	135	8.13	247	5.0	2.98	0.534	0
1/24/2018 3:42:46 PM.89	60	14	26	39	135	135	8.16	248	5.1	2.98	0.534	0
1/24/2018 3:42:46 PM.38	60	13	27	39	135	135	8.22	245	5.1	2.98	0.534	0
1/24/2018 3:42:45 PM.88	60	13	27	39	135	135	8.16	246	5.0	2.98	0.533	0
1/24/2018 3:42:45 PM.39	60	13	27	39	135	135	8.19	248	5.0	2.98	0.534	0
1/24/2018 3:42:44 PM.88	60	13	26	39	135	135	8.20	248	5.0	2.98	0.533	0
1/24/2018 3:42:44 PM.38	60	14	27	39	135	135	8.13	245	5.1	2.98	0.536	0
1/24/2018 3:42:43 PM.88	60	14	27	39	135	135	8.14	250	5.0	2.98	0.534	0
1/24/2018 3:42:43 PM.38	60	14	27	39	135	135	8.16	248	5.0	2.98	0.534	0
1/24/2018 3:42:42 PM.88	60	13	27	39	135	135	8.14	248	5.0	2.98	0.535	0
1/24/2018 3:42:42 PM.38	60	13	27	39	135	136	8.19	248	5.1	2.98	0.537	0
1/24/2018 3:42:41 PM.88	60	13	27	39	135	136	8.23	245	5.0	2.98	0.533	0
1/24/2018 3:42:41 PM.38	60	13	27	39	135	135	8.10	245	5.0	2.98	0.534	0
1/24/2018 3:42:40 PM.89	59	14	27	39	135	135	8.01	243	5.0	2.98	0.535	0
1/24/2018 3:42:40 PM.38	60	14	27	39	135	135	8.12	249	5.0	2.98	0.533	0
1/24/2018 3:42:39 PM.88	60	14	27	39	136	135	8.23	248	5.1	2.98	0.534	0
1/24/2018 3:42:39 PM.39	60	14	26	39	135	135	8.20	245	5.1	2.98	0.534	0
1/24/2018 3:42:38 PM.88	59	14	27	39	135	135	8.17	240	5.0	2.98	0.534	0
1/24/2018 3:42:38 PM.38	59	14	26	39	135	135	8.19	248	5.1	2.98	0.535	0
1/24/2018 3:42:37 PM.89	59	13	26	39	135	136	8.13	245	5.1	2.98	0.535	0
1/24/2018 3:42:37 PM.38	59	14	26	39	135	136	8.19	243	5.1	2.99	0.537	0
1/24/2018 3:42:36 PM.89	60	14	26	39	135	135	8.19	241	5.0	2.99	0.533	0
1/24/2018 3:42:36 PM.38	59	14	26	39	135	135	8.10	237	5.1	2.99	0.533	0
1/24/2018 3:42:35 PM.88	60	14	26	39	135	135	8.28	238	5.1	2.99	0.533	0
1/24/2018 3:42:35 PM.39	60	14	26	39	135	135	8.17	238	5.0	2.99	0.535	0
1/24/2018 3:42:34 PM.88	60	14	26	39	135	136	8.14	238	5.0	3.00	0.534	0
1/24/2018 3:42:34 PM.38	60	13	27	39	135	135	8.20	241	5.1	2.99	0.533	0
1/24/2018 3:42:33 PM.88	60	14	27	39	135	135	8.17	240	5.0	2.99	0.533	0
1/24/2018 3:42:33 PM.39	60	13	26	39	135	136	8.16	240	5.1	2.99	0.534	1
1/24/2018 3:42:32 PM.89	60	13	27	39	135	135	8.06	243	5.1	2.98	0.534	0
1/24/2018 3:42:32 PM.38	60	13	26	39	135	135	8.16	242	5.0	2.98	0.534	0
1/24/2018 3:42:31 PM.89	60	14	26	39	135	135	8.13	240	5.0	2.99	0.534	0
1/24/2018 3:42:31 PM.39	60	14	26	39	135	135	8.19	244	5.0	2.98	0.534	0
1/24/2018 3:42:30 PM.89	60	14	26	39	135	135	8.17	245	5.1	2.98	0.534	0
1/24/2018 3:42:30 PM.38	60	14	26	39	135	135	8.29	248	5.0	2.98	0.534	0
1/24/2018 3:42:29 PM.89	60	14	26	39	135	135	8.32	240	5.1	2.98	0.536	0
1/24/2018 3:42:29 PM.39	60	14	26	39	135	135	8.23	238	5.0	2.98	0.535	0
1/24/2018 3:42:28 PM.88	60	14	26	39	136	135	8.29	239	5.1	2.98	0.533	0
1/24/2018 3:42:28 PM.39	60	14	26	39	135	136	8.20	235	5.0	2.99	0.536	0
1/24/2018 3:42:27 PM.88	60	14	27	39	135	135	8.19	241	5.1	2.98	0.533	1
1/24/2018 3:42:27 PM.39	60	14	26	39	135	136	8.17	246	5.1	3.00	0.533	0
1/24/2018 3:42:26 PM.88	60	14	26	39	135	135	8.10	250	5.1	2.99	0.531	0
1/24/2018 3:42:26 PM.38	60	14	26	39	135	136	8.17	248	5.1	2.98	0.534	0
1/24/2018 3:42:25 PM.88	60	14	26	39	135	135	8.20	252	5.1	2.98	0.534	0
1/24/2018 3:42:25 PM.38	60	13	26	39	135	135	8.14	247	5.1	2.98	0.533	0
1/24/2018 3:42:24 PM.89	60	14	26	39	135	135	8.20	243	5.0	2.98	0.534	0
1/24/2018 3:42:24 PM.38	60	14	26	39	135	135	8.17	242	5.0	2.98	0.537	0
1/24/2018 3:42:23 PM.88	60	14	26	39	135	136	8.16	238	5.0	2.98	0.534	0
1/24/2018 3:42:23 PM.38	60	13	26	39	135	135	8.35	236	5.0	2.98	0.533	0
1/24/2018 3:42:22 PM.89	60	13	26	39	135	135	8.23	231	5.0	2.98	0.533	0
1/24/2018 3:42:22 PM.39	60	14	26	39	135	135	8.23	237	5.0	2.98	0.533	0
1/24/2018 3:42:21 PM.89	60	13	26	39	135	135	8.26	248	5.0	2.99	0.534	0
1/24/2018 3:42:21 PM.38	60	14	27	39	135	136	8.23	248	5.0	2.98	0.534	0
1/24/2018 3:42:20 PM.89	60	14	27	39	135	135	8.22	251	5.1	2.98	0.533	0
1/24/2018 3:42:20 PM.38	60	14	27	39	135	136	8.20	250	5.0	2.98	0.534	0
1/24/2018 3:42:19 PM.88	60	13	27	39	135	135	8.20	245	5.1	2.98	0.535	0
1/24/2018 3:42:19 PM.39	60	14	26	39	135	135	8.17	240	5.1	2.98	0.533	0
1/24/2018 3:42:18 PM.88	60	14	27	39	135	135	8.04	244	5.0	2.98	0.534	0
1/24/2018 3:42:18 PM.38	60	13	26	39	136	136	8.17	242	5.1	2.98	0.534	0
1/24/2018 3:42:17 PM.89	60	14	26	39	135	135	8.22	238	5.1	2.98	0.534	0
1/24/2018 3:42:17 PM.38	60	14	26	39	135	135	8.19	243	5.1	2.98	0.536	0
1/24/2018 3:42:16 PM.89	60	14	26	39	135	135	8.20	246	5.0	2.98	0.537	0
1/24/2018 3:42:16 PM.39	60	13	27	39	135	135	8.07	240	5.1	2.98	0.536	0
1/24/2018 3:42:15 PM.88	60	14	26	39	135	136	8.12	238	5.1	2.98	0.534	0
1/24/2018 3:42:15 PM.38	60	14	26	39	135	135	8.16	240	5.0	2.98	0.534	0
1/24/2018 3:42:14 PM.88	59	13	26	39	135	135	8.20	240	5.1	2.98	0.537	0
1/24/2018 3:42:14 PM.38	60	13	26	39	135	135	8.22	241	5.0	2.98	0.537	0
1/24/2018 3:42:13 PM.88	60	14	26	39	136	135	8.13	242	5.1	2.98	0.537	0
1/24/2018 3:42:13 PM.39	59	13	26	39	135	135	8.19	243	5.0	2.98	0.537	0
1/24/2018 3:42:12 PM.88	60	14	26	39	135	135	7.97	242	5.0	2.98	0.537	0
1/24/2018 3:42:12 PM.39	59	14	27	39	135	135	8.14	243	5.1	2.98	0.537	0
1/24/2018 3:42:11 PM.89	60	14	27	39	136	135	8.17	248	5.1	2.98	0.534	0
1/24/2018 3:42:11 PM.39	60	14	26	39	135	135	8.16	242	5.0	2.98	0.534	0
1/24/2018 3:42:10 PM.89	59	14	26	39	135	135	8.20	246	5.0	2.98	0.534	0
1/24/2018 3:42:10 PM.38	60	14	26	39	135	135	8.19	243	5.1	2.98	0.534	0
1/24/2018 3:42:09 PM.89	60	14	26	39	135	135	8.22	243	5.0	2.98	0.534	0
1/24/2018 3:42:09 PM.39	60	14	26	39	136	135	8.19	238	5.1	2.98	0.536	0
1/24/2018 3:42:08 PM.89	60	13	26	39	135	135	8.14	242	5.0	2.98	0.535	0
1/24/2018 3:42:08 PM.39	60	14	26	39	135	135	8.17	247	5.0	2.98	0.534	0
1/24/2018 3:42:07 PM.88	60	14	26	39	135	135	8.16	245	5.0	2.98	0.536	0
1/24/2018 3:42:07 PM.38	60	14	26	39	135	135	8.25	245	5.1	2.98	0.537	0
1/24/2018 3:42:06 PM.88	60	14	26	39	135	135	8.19	244	5.1	2.98	0.537	0
1/24/2018 3:42:06 PM.38	60	14	26	39	135	135	8.26	243	5.0	2.98	0.537	0
1/24/2018 3:42:05 PM.88	60	14	26	39	135	135	8.19	242	5.0	2.98	0.534	0
1/24/2018 3:42:05 PM.38	60	13	26	39	135	135	8.20	243	5.1	2.98	0.534	0
1/24/2018 3:42:04 PM.88	60	14	26	39	135	136	8.25	248	5.0	2.98	0.534	0
1/24/2018 3:42:04 PM.38	60	14	26	39	135	135	8.33	252	5.1	2.98	0.534	0
1/24/2018 3:42:03 PM.89	60	13	26	39	135	135	8.17	248	5.0	2.98	0.534	0
1/24/2018 3:42:03 PM.39	60	14	26	39	135	136	8.12	244	5.0	2.98	0.534	0
1/24/2018 3:42:02 PM.88	60	14	26	39	135	135	8.28	245	5.0	2.98	0.537	0
1/24/2018 3:42:02 PM.39	60	13	26	39	135	135	8.22	246	5.0	2.98	0.535	0
1/24/2018 3:42:01 PM.88	60	14	26	39	135	135	8.16	245	5.0	2.98	0.535	0
1/24/2018 3:42:01 PM.38	60	13	27	39	135	135	8.06	246	5.0	2.98	0.536	0
1/24/2018 3:42:00 PM.89	60	14	26	39	135	135	8.20	242	5.0	2.98	0.538	0
1/24/2018 3:42:00 PM.38	60	13	27	39	135	135	8.23	243	5.1	2.98	0.538	0
1/24/2018 3:41:59 PM.89	60	14	27	39	135	135	8.14	243	5.0	2.98	0.537	0
1/24/2018 3:41:59 PM.38	60	14	26	39	135	135	8.14	240	5.1	2.98	0.537	0
1/24/2018 3:41:58 PM.88	60	14	27	39	135	135	8.20	245	5.0	2.98	0.538	0
1/24/2018 3:41:58 PM.39	60	14	27	39	135	135	8.16	248	5.0	2.97	0.535	1
1/24/2018 3:41:57 PM.88	60	14	27	39	135	136	8.20	246	5.0	2.98	0.536	0
1/24/2018 3:41:57 PM.39	60	14	27	39	135	135	8.14	247	5.0	2.98	0.536	1
1/24/2018 3:41:56 PM.88	60	13	27	39	135	135	8.17	244	5.0	2.98	0.536	0
1/24/2018 3:41:56 PM.39	61	14	27	39	135	135	8.22	245	5.0	2.96	0.537	0
1/24/2018 3:41:55 PM.88	61	14	27	39	135	135	8.19	249	5.0	2.98	0.534	0
1/24/2018 3:41:55 PM.38	60	14	27	39	135	136	8.23	243	5.1	2.97	0.537	0
1/24/2018 3:41:54 PM.88	60	14	27	39	135	135	8.22	241	5.0	2.97	0.537	0
1/24/2018 3:41:54 PM.38	60	14	27	39	135	135	8.14	237	5.0	2.98	0.537	0
1/24/2018 3:41:53 PM.89	60	14	27	39	135	135	8.14	240	5.0	2.98	0.537	0
1/24/2018 3:41:53 PM.38	60	14	26	39	135	136	8.22	242	5.0	2.98	0.537	0
1/24/2018 3:41:52 PM.89	60	14	26	39	135	135	8.22	242	5.0	2.98	0.536	0
1/24/2018 3:41:52 PM.38	60	14	26	39	135	135	8.19	243	5.1	2.98	0.534	0
1/24/2018 3:41:51 PM.89	60	14	26	39	135	135	8.23	248	5.1	2.98	0.537	0
1/24/2018 3:41:51 PM.38	60	13	26	39	135	135	8.20	245	5.1	2.98	0.539	0
1/24/2018 3:41:50 PM.89	60	13	26	39	135	136	8.19	245	5.1	2.98	0.537	0
1/24/2018 3:41:50 PM.38	60	14	27	39	135	135	8.31	248	5.1	2.98	0.536	0
1/24/2018 3:41:49 PM.88	60	14	27	39	135	135	8.20	250	5.0	2.98	0.537	0
1/24/2018 3:41:49 PM.39	60	14	27	39	135	135	8.20	245	5.0	2.98	0.537	0
1/24/2018 3:41:48 PM.89	60	14	27	39	136	136	8.29	245	5.0	2.98	0.539	0
