G.U.N.T. Geraetebau GmbH
ET850

1/24/2018 NKD 

Time	T1 (°C)	T2 (°C)	T3 (°C)	T4 (°C)	T5 (°C)	T6 (°C)	F1 (l/h)	F2 (l/h)	F3 (l/min)	p1 (bar)	p2 (bar)	P (W)
1/24/2018 4:12:26 PM.38	59	14	29	40	134	135	7.90	193	5.3	2.95	0.498	0
1/24/2018 4:12:25 PM.88	59	14	29	40	135	135	7.94	192	5.3	2.95	0.497	0
1/24/2018 4:12:25 PM.38	59	14	29	40	134	135	7.73	192	5.3	2.94	0.495	0
1/24/2018 4:12:24 PM.88	59	14	29	40	134	135	7.88	193	5.3	2.94	0.497	0
1/24/2018 4:12:24 PM.38	59	14	29	40	134	135	7.81	195	5.3	2.95	0.497	1
1/24/2018 4:12:23 PM.88	59	14	29	40	135	135	7.85	198	5.3	2.95	0.498	0
1/24/2018 4:12:23 PM.38	59	14	29	40	135	135	7.90	198	5.3	2.95	0.498	0
1/24/2018 4:12:22 PM.88	59	14	29	40	135	135	7.94	197	5.4	2.94	0.498	0
1/24/2018 4:12:22 PM.38	59	13	29	40	135	135	7.90	198	5.4	2.94	0.499	0
1/24/2018 4:12:21 PM.88	59	14	29	40	134	135	7.90	198	5.4	2.94	0.498	0
1/24/2018 4:12:21 PM.38	59	13	29	40	135	135	7.95	198	5.3	2.94	0.501	0
1/24/2018 4:12:20 PM.88	60	14	29	40	134	135	7.85	197	5.3	2.95	0.501	0
1/24/2018 4:12:20 PM.38	59	13	30	40	134	135	7.88	195	5.4	2.94	0.500	0
1/24/2018 4:12:19 PM.88	59	14	29	40	135	135	7.81	195	5.3	2.96	0.501	0
1/24/2018 4:12:19 PM.38	59	14	29	40	135	135	7.78	198	5.4	2.95	0.502	0
1/24/2018 4:12:18 PM.88	59	14	29	40	135	135	7.78	192	5.4	2.95	0.500	0
1/24/2018 4:12:18 PM.38	59	13	29	40	134	135	7.88	193	5.3	2.94	0.500	0
1/24/2018 4:12:17 PM.88	59	14	29	40	135	135	7.88	195	5.3	2.95	0.501	0
1/24/2018 4:12:17 PM.38	59	13	29	40	134	135	8.03	196	5.4	2.95	0.498	0
1/24/2018 4:12:16 PM.88	59	14	29	40	135	135	7.84	198	5.3	2.95	0.500	0
1/24/2018 4:12:16 PM.38	60	13	29	40	134	135	7.76	193	5.3	2.95	0.502	0
1/24/2018 4:12:15 PM.88	60	14	29	40	135	135	7.91	191	5.3	2.95	0.502	0
1/24/2018 4:12:15 PM.38	59	14	30	40	134	135	7.87	194	5.4	2.95	0.502	0
1/24/2018 4:12:14 PM.88	59	14	29	40	134	135	7.84	198	5.3	2.95	0.501	0
1/24/2018 4:12:14 PM.38	59	14	29	40	134	135	7.92	199	5.3	2.95	0.498	0
1/24/2018 4:12:13 PM.88	59	14	30	40	134	135	7.82	195	5.3	2.96	0.498	0
1/24/2018 4:12:13 PM.38	59	14	29	40	134	135	7.87	198	5.3	2.95	0.498	1
1/24/2018 4:12:12 PM.88	60	13	29	40	134	135	7.87	195	5.3	2.94	0.499	0
1/24/2018 4:12:12 PM.38	59	13	29	40	134	135	7.90	198	5.3	2.93	0.502	0
1/24/2018 4:12:11 PM.88	59	14	29	40	135	135	7.88	198	5.3	2.93	0.502	1
1/24/2018 4:12:11 PM.38	59	14	29	40	135	135	7.92	194	5.4	2.93	0.504	0
1/24/2018 4:12:10 PM.88	59	14	29	40	134	135	7.79	198	5.4	2.94	0.503	0
1/24/2018 4:12:10 PM.38	59	14	29	40	135	135	7.90	201	5.4	2.92	0.501	0
1/24/2018 4:12:09 PM.88	59	13	29	40	134	135	7.76	198	5.4	2.93	0.502	1
1/24/2018 4:12:09 PM.39	59	13	29	40	134	135	7.88	196	5.4	2.94	0.504	0
1/24/2018 4:12:08 PM.88	59	13	29	40	134	135	7.92	195	5.3	2.94	0.505	0
1/24/2018 4:12:08 PM.38	59	13	29	40	134	135	7.85	197	5.3	2.94	0.507	0
1/24/2018 4:12:07 PM.88	59	13	29	40	135	135	7.90	198	5.3	2.94	0.507	0
1/24/2018 4:12:07 PM.38	59	14	29	40	135	135	7.90	196	5.4	2.95	0.505	0
1/24/2018 4:12:06 PM.88	59	14	29	40	134	135	7.90	195	5.3	2.95	0.505	0
1/24/2018 4:12:06 PM.38	59	14	29	40	134	135	7.92	198	5.3	2.94	0.503	1
1/24/2018 4:12:05 PM.88	59	14	30	40	135	135	7.95	200	5.4	2.95	0.505	0
1/24/2018 4:12:05 PM.38	59	14	30	40	135	135	7.90	199	5.3	2.95	0.504	0
1/24/2018 4:12:04 PM.89	59	13	29	40	134	135	7.84	198	5.3	2.95	0.504	0
1/24/2018 4:12:04 PM.38	59	13	29	40	135	135	7.85	198	5.4	2.95	0.501	0
1/24/2018 4:12:03 PM.88	59	14	29	40	135	135	7.92	195	5.3	2.95	0.502	0
1/24/2018 4:12:03 PM.38	59	14	29	40	135	135	7.88	196	5.3	2.94	0.504	0
1/24/2018 4:12:02 PM.88	59	14	29	40	135	135	7.82	199	5.3	2.94	0.502	1
1/24/2018 4:12:02 PM.38	59	14	29	40	135	135	7.90	198	5.3	2.94	0.504	0
1/24/2018 4:12:01 PM.88	59	14	29	40	135	135	7.92	192	5.3	2.94	0.502	0
1/24/2018 4:12:01 PM.38	59	13	29	40	135	135	7.87	192	5.4	2.95	0.505	0
1/24/2018 4:12:00 PM.88	59	14	29	40	135	135	7.87	196	5.3	2.95	0.502	1
1/24/2018 4:12:00 PM.38	59	14	29	40	135	135	7.85	197	5.3	2.95	0.505	0
1/24/2018 4:11:59 PM.88	60	13	29	40	135	135	7.87	195	5.3	2.95	0.505	1
1/24/2018 4:11:59 PM.38	59	14	29	40	135	135	7.88	195	5.3	2.95	0.504	0
1/24/2018 4:11:58 PM.88	59	13	30	40	135	135	7.82	195	5.3	2.94	0.506	0
1/24/2018 4:11:58 PM.38	59	14	29	40	135	135	7.91	193	5.3	2.95	0.505	0
1/24/2018 4:11:57 PM.88	59	14	30	40	135	135	7.91	197	5.3	2.95	0.506	0
1/24/2018 4:11:57 PM.38	59	14	29	40	135	135	7.78	198	5.3	2.95	0.505	0
1/24/2018 4:11:56 PM.88	59	13	30	40	135	135	7.87	199	5.3	2.95	0.507	0
1/24/2018 4:11:56 PM.38	59	13	30	40	134	135	7.90	194	5.3	2.95	0.505	0
1/24/2018 4:11:55 PM.88	59	14	30	40	134	135	7.90	197	5.3	2.94	0.505	0
1/24/2018 4:11:55 PM.38	59	14	30	40	135	135	7.92	198	5.4	2.94	0.503	0
1/24/2018 4:11:54 PM.88	59	14	30	40	135	135	7.87	195	5.3	2.95	0.503	0
1/24/2018 4:11:54 PM.38	59	14	30	40	135	135	7.78	197	5.3	2.95	0.504	0
1/24/2018 4:11:53 PM.88	60	14	30	40	135	135	7.90	197	5.4	2.95	0.505	0
1/24/2018 4:11:53 PM.38	59	14	30	40	134	135	7.91	195	5.4	2.96	0.505	0
1/24/2018 4:11:52 PM.88	59	14	30	40	135	135	7.98	196	5.4	2.95	0.505	0
1/24/2018 4:11:52 PM.38	60	13	30	40	135	135	7.79	191	5.4	2.95	0.504	0
1/24/2018 4:11:51 PM.88	59	14	30	40	135	135	7.88	191	5.3	2.95	0.502	0
1/24/2018 4:11:51 PM.38	59	14	30	40	135	135	7.85	194	5.4	2.95	0.505	0
1/24/2018 4:11:50 PM.88	59	13	29	40	135	135	7.84	195	5.4	2.95	0.503	0
1/24/2018 4:11:50 PM.38	60	13	30	40	135	135	7.87	197	5.4	2.95	0.502	0
1/24/2018 4:11:49 PM.88	59	14	30	40	135	135	8.09	195	5.4	2.95	0.502	1
1/24/2018 4:11:49 PM.38	60	14	30	40	135	135	7.87	196	5.3	2.96	0.502	0
1/24/2018 4:11:48 PM.88	60	14	30	40	135	135	7.84	194	5.3	2.95	0.503	0
1/24/2018 4:11:48 PM.39	60	14	30	40	135	135	7.95	198	5.3	2.95	0.505	0
1/24/2018 4:11:47 PM.88	60	13	30	40	135	135	7.90	198	5.3	2.97	0.504	0
1/24/2018 4:11:47 PM.38	60	14	30	40	135	135	7.95	195	5.3	2.97	0.502	0
1/24/2018 4:11:46 PM.88	59	14	30	40	135	135	7.90	195	5.4	2.97	0.503	1
1/24/2018 4:11:46 PM.38	59	14	30	40	135	135	7.81	195	5.4	2.98	0.506	0
1/24/2018 4:11:45 PM.88	59	14	30	40	135	135	7.88	194	5.3	2.96	0.505	0
1/24/2018 4:11:45 PM.38	59	14	29	40	135	135	7.79	197	5.3	2.97	0.504	0
1/24/2018 4:11:44 PM.88	59	14	29	40	135	135	7.79	196	5.3	2.98	0.505	0
1/24/2018 4:11:44 PM.38	59	14	29	40	135	135	7.95	198	5.3	2.98	0.505	0
1/24/2018 4:11:43 PM.88	59	14	30	40	135	135	7.84	199	5.3	2.98	0.503	0
1/24/2018 4:11:43 PM.39	59	13	29	40	135	136	7.87	198	5.3	2.98	0.502	0
1/24/2018 4:11:42 PM.88	59	13	29	40	135	135	7.91	200	5.4	2.97	0.502	0
1/24/2018 4:11:42 PM.38	59	14	29	40	134	135	7.98	198	5.4	2.97	0.504	0
1/24/2018 4:11:41 PM.88	59	14	30	40	135	135	7.88	196	5.3	2.98	0.503	0
1/24/2018 4:11:41 PM.38	59	13	30	40	135	135	7.87	200	5.3	2.98	0.502	0
1/24/2018 4:11:40 PM.88	59	14	30	40	135	135	7.88	197	5.3	2.98	0.501	0
1/24/2018 4:11:40 PM.39	60	14	30	40	135	135	7.87	198	5.3	2.97	0.505	0
1/24/2018 4:11:39 PM.88	59	14	30	40	134	135	7.90	195	5.4	2.98	0.504	0
1/24/2018 4:11:39 PM.39	59	14	30	40	135	135	7.90	198	5.3	2.98	0.502	1
1/24/2018 4:11:38 PM.88	59	13	29	40	135	135	7.87	193	5.3	2.98	0.503	0
1/24/2018 4:11:38 PM.38	59	13	30	40	135	135	7.94	196	5.3	2.97	0.504	0
1/24/2018 4:11:37 PM.88	59	13	30	40	135	135	7.91	195	5.3	2.97	0.505	0
1/24/2018 4:11:37 PM.38	59	14	30	40	135	135	7.85	196	5.3	2.97	0.504	0
1/24/2018 4:11:36 PM.88	59	14	30	40	135	135	7.81	191	5.3	2.97	0.503	0
1/24/2018 4:11:36 PM.38	59	14	30	40	135	135	7.91	193	5.4	2.98	0.502	0
1/24/2018 4:11:35 PM.88	59	14	30	40	135	135	7.87	192	5.4	2.97	0.502	0
1/24/2018 4:11:35 PM.39	60	14	30	40	135	135	7.82	192	5.4	2.97	0.501	0
1/24/2018 4:11:34 PM.88	59	14	30	40	135	136	7.90	195	5.3	2.97	0.505	0
1/24/2018 4:11:34 PM.38	60	14	30	40	135	135	7.85	196	5.4	2.97	0.502	0
1/24/2018 4:11:33 PM.88	59	14	30	40	135	135	7.85	194	5.4	2.97	0.502	0
1/24/2018 4:11:33 PM.38	60	13	30	40	135	135	7.94	196	5.4	2.97	0.502	0
1/24/2018 4:11:32 PM.88	60	14	29	40	135	135	7.94	195	5.3	2.97	0.504	0
1/24/2018 4:11:32 PM.38	60	14	30	40	135	135	7.88	196	5.4	2.97	0.503	0
1/24/2018 4:11:31 PM.89	60	14	29	40	135	135	7.97	195	5.4	2.96	0.505	0
1/24/2018 4:11:31 PM.39	59	14	30	40	135	135	7.76	198	5.3	2.98	0.506	0
1/24/2018 4:11:30 PM.89	59	14	30	40	135	135	7.87	197	5.3	2.98	0.505	0
1/24/2018 4:11:30 PM.38	59	14	29	40	135	135	7.98	195	5.3	2.96	0.504	0
1/24/2018 4:11:29 PM.88	59	14	30	40	135	135	7.95	196	5.3	2.97	0.502	0
1/24/2018 4:11:29 PM.38	59	14	30	40	134	135	7.95	195	5.3	2.97	0.504	0
1/24/2018 4:11:28 PM.88	60	14	29	40	134	135	7.90	196	5.3	2.97	0.504	0
1/24/2018 4:11:28 PM.38	59	14	30	40	134	135	7.95	195	5.3	2.97	0.505	0
1/24/2018 4:11:27 PM.89	59	14	29	40	135	135	7.88	196	5.3	2.98	0.505	0
1/24/2018 4:11:27 PM.39	60	14	30	40	135	135	8.00	193	5.3	2.96	0.505	0
1/24/2018 4:11:26 PM.89	60	14	30	40	135	135	7.85	191	5.3	2.98	0.505	0
1/24/2018 4:11:26 PM.38	60	14	30	40	135	135	7.84	195	5.3	2.96	0.503	0
1/24/2018 4:11:25 PM.88	59	13	30	40	135	135	7.92	193	5.4	2.97	0.507	0
1/24/2018 4:11:25 PM.38	60	13	30	40	135	135	7.84	195	5.3	2.96	0.502	0
1/24/2018 4:11:24 PM.88	60	14	29	40	135	135	7.84	195	5.4	2.96	0.504	0
1/24/2018 4:11:24 PM.38	60	14	29	40	135	135	7.90	191	5.3	2.96	0.505	0
1/24/2018 4:11:23 PM.89	60	14	29	40	134	135	7.94	194	5.3	2.97	0.504	0
1/24/2018 4:11:23 PM.39	60	13	30	41	135	135	7.98	192	5.3	2.96	0.504	0
1/24/2018 4:11:22 PM.88	59	13	29	40	135	135	7.90	195	5.3	2.96	0.503	0
1/24/2018 4:11:22 PM.38	59	13	30	40	135	135	7.94	194	5.3	2.95	0.503	0
1/24/2018 4:11:21 PM.88	59	14	29	40	135	135	7.84	194	5.3	2.95	0.506	0
1/24/2018 4:11:21 PM.38	60	14	29	40	135	135	7.87	194	5.3	2.95	0.506	0
1/24/2018 4:11:20 PM.89	59	14	29	40	135	135	7.95	198	5.3	2.95	0.505	0
1/24/2018 4:11:20 PM.38	59	14	29	40	135	135	7.92	193	5.3	2.95	0.505	0
1/24/2018 4:11:19 PM.88	59	13	29	40	135	135	7.85	198	5.3	2.95	0.506	0
1/24/2018 4:11:19 PM.39	60	14	29	40	135	135	7.98	198	5.3	2.98	0.508	0
1/24/2018 4:11:18 PM.89	59	13	30	40	135	135	7.75	201	5.3	2.95	0.508	0
1/24/2018 4:11:18 PM.38	59	13	29	40	135	135	7.85	200	5.4	2.96	0.506	0
1/24/2018 4:11:17 PM.88	59	14	29	40	135	135	7.75	200	5.4	2.96	0.505	0
1/24/2018 4:11:17 PM.39	59	14	30	40	135	135	7.90	200	5.4	2.95	0.508	0
1/24/2018 4:11:16 PM.88	59	14	29	40	135	135	7.90	202	5.4	2.95	0.504	0
1/24/2018 4:11:16 PM.38	59	14	29	40	135	135	7.81	198	5.4	2.95	0.505	0
1/24/2018 4:11:15 PM.89	59	13	29	40	135	135	7.88	195	5.4	2.95	0.508	0
1/24/2018 4:11:15 PM.39	59	14	30	40	135	135	7.79	199	5.4	2.95	0.509	0
1/24/2018 4:11:14 PM.89	59	14	29	40	135	135	8.04	197	5.3	2.96	0.507	0
1/24/2018 4:11:14 PM.39	59	14	29	40	134	135	7.82	195	5.3	2.96	0.506	0
1/24/2018 4:11:13 PM.88	59	13	29	40	135	135	7.71	196	5.3	2.97	0.506	0
1/24/2018 4:11:13 PM.38	59	14	29	40	135	135	7.87	198	5.3	2.97	0.508	0
1/24/2018 4:11:12 PM.89	59	14	29	40	135	135	7.82	198	5.3	2.97	0.506	0
1/24/2018 4:11:12 PM.38	59	14	30	40	135	135	7.87	196	5.4	2.97	0.505	0
1/24/2018 4:11:11 PM.89	59	13	29	40	135	135	7.87	195	5.3	2.95	0.505	0
1/24/2018 4:11:11 PM.39	59	14	29	40	135	135	7.95	196	5.4	2.95	0.505	0
1/24/2018 4:11:10 PM.88	59	14	29	40	135	135	7.72	197	5.3	2.95	0.505	0
1/24/2018 4:11:10 PM.38	59	14	29	40	134	135	7.90	192	5.3	2.95	0.508	0
1/24/2018 4:11:09 PM.88	59	13	29	40	135	135	8.13	193	5.3	2.95	0.507	0
1/24/2018 4:11:09 PM.38	59	14	29	40	134	135	7.79	199	5.3	2.95	0.506	0
1/24/2018 4:11:08 PM.88	59	14	29	40	135	135	7.90	198	5.3	2.95	0.505	0
1/24/2018 4:11:08 PM.39	59	14	29	40	135	135	7.97	200	5.4	2.96	0.504	0
1/24/2018 4:11:07 PM.89	59	14	29	40	135	135	7.94	195	5.4	2.95	0.506	0
1/24/2018 4:11:07 PM.39	60	14	29	40	135	135	7.88	194	5.3	2.95	0.505	0
1/24/2018 4:11:06 PM.88	59	14	29	40	135	135	7.90	193	5.3	2.95	0.505	0
1/24/2018 4:11:06 PM.38	59	14	29	40	135	135	7.88	194	5.3	2.95	0.505	0
1/24/2018 4:11:05 PM.88	59	14	29	40	135	135	7.88	193	5.4	2.96	0.505	0
1/24/2018 4:11:05 PM.39	59	13	29	40	135	135	7.84	195	5.4	2.95	0.505	0
1/24/2018 4:11:04 PM.89	59	14	29	40	134	135	7.90	193	5.3	2.96	0.504	0
1/24/2018 4:11:04 PM.38	59	14	30	40	135	135	7.92	195	5.3	2.95	0.505	0
1/24/2018 4:11:03 PM.88	60	14	29	40	135	135	7.82	195	5.3	2.96	0.505	0
1/24/2018 4:11:03 PM.39	59	14	29	40	135	135	7.97	192	5.3	2.95	0.505	0
1/24/2018 4:11:02 PM.88	59	14	30	40	135	135	7.94	193	5.3	2.96	0.506	0
1/24/2018 4:11:02 PM.38	59	14	30	40	134	135	7.85	194	5.4	2.97	0.507	0
1/24/2018 4:11:01 PM.89	60	14	30	40	135	135	7.90	194	5.3	2.98	0.508	0
1/24/2018 4:11:01 PM.38	60	14	30	40	135	135	7.92	198	5.3	2.98	0.508	0
1/24/2018 4:11:00 PM.89	60	14	30	40	135	135	7.87	195	5.4	2.98	0.509	0
1/24/2018 4:11:00 PM.39	60	14	30	40	135	135	7.88	198	5.3	2.97	0.505	0
1/24/2018 4:10:59 PM.88	59	14	30	40	135	135	7.85	195	5.3	2.97	0.505	0
1/24/2018 4:10:59 PM.38	60	14	30	40	135	135	7.82	198	5.4	2.97	0.506	0
1/24/2018 4:10:58 PM.89	60	14	29	40	135	135	7.87	197	5.3	2.96	0.505	0
1/24/2018 4:10:58 PM.39	60	14	30	40	135	135	7.91	193	5.4	2.95	0.508	0
1/24/2018 4:10:57 PM.88	59	13	29	40	135	135	7.91	195	5.3	2.96	0.507	0
1/24/2018 4:10:57 PM.39	59	14	30	40	135	135	7.92	192	5.3	2.97	0.508	0
1/24/2018 4:10:56 PM.88	59	14	29	40	135	135	7.81	198	5.3	2.97	0.504	0
1/24/2018 4:10:56 PM.38	59	14	29	40	135	135	7.85	194	5.4	2.97	0.508	0
1/24/2018 4:10:55 PM.89	59	14	29	40	135	135	7.95	194	5.4	2.97	0.508	0
1/24/2018 4:10:55 PM.38	59	14	29	40	134	135	7.95	190	5.3	2.98	0.508	0
1/24/2018 4:10:54 PM.88	59	14	30	40	135	135	7.95	191	5.3	2.98	0.505	0
1/24/2018 4:10:54 PM.39	59	14	29	40	134	135	7.88	195	5.4	2.97	0.506	0
1/24/2018 4:10:53 PM.89	60	14	29	40	135	135	7.92	194	5.4	2.97	0.508	0
1/24/2018 4:10:53 PM.38	59	14	29	40	135	135	7.95	195	5.3	2.97	0.507	0
1/24/2018 4:10:52 PM.89	59	14	30	40	135	135	7.91	195	5.3	2.97	0.507	0
1/24/2018 4:10:52 PM.39	59	14	29	40	135	135	7.84	190	5.3	2.97	0.508	0
1/24/2018 4:10:51 PM.88	59	13	29	40	135	135	7.94	196	5.3	2.95	0.508	0
1/24/2018 4:10:51 PM.38	59	14	29	40	135	135	7.90	193	5.3	2.96	0.505	0
1/24/2018 4:10:50 PM.88	59	14	29	40	135	135	7.91	200	5.3	2.95	0.508	0
1/24/2018 4:10:50 PM.38	59	14	29	40	135	135	7.85	195	5.4	2.97	0.506	1
1/24/2018 4:10:49 PM.89	59	14	29	40	135	135	7.95	192	5.3	2.96	0.506	0
1/24/2018 4:10:49 PM.38	59	14	29	40	135	135	7.92	197	5.4	2.96	0.506	0
1/24/2018 4:10:48 PM.89	59	13	29	40	135	135	7.87	192	5.4	2.97	0.506	0
1/24/2018 4:10:48 PM.39	59	13	30	40	134	135	7.88	197	5.4	2.95	0.506	0
1/24/2018 4:10:47 PM.89	59	13	30	40	135	135	7.85	198	5.3	2.96	0.508	0
1/24/2018 4:10:47 PM.38	59	14	30	40	135	135	7.95	195	5.3	2.95	0.507	0
1/24/2018 4:10:46 PM.89	60	14	29	40	135	135	7.94	200	5.3	2.95	0.508	0
1/24/2018 4:10:46 PM.38	60	13	30	40	135	135	7.95	198	5.3	2.94	0.506	0
1/24/2018 4:10:45 PM.89	60	14	30	40	134	135	7.91	198	5.3	2.94	0.508	0
1/24/2018 4:10:45 PM.38	60	14	30	40	134	135	7.85	200	5.3	2.94	0.508	0
1/24/2018 4:10:44 PM.88	59	14	30	40	135	135	7.87	194	5.4	2.95	0.508	0
1/24/2018 4:10:44 PM.38	60	14	30	40	134	135	7.95	200	5.4	2.94	0.508	0
1/24/2018 4:10:43 PM.88	60	14	30	40	134	135	7.88	195	5.4	2.94	0.508	0
1/24/2018 4:10:43 PM.38	59	13	30	40	135	135	7.95	200	5.3	2.95	0.508	0
1/24/2018 4:10:42 PM.88	59	14	30	40	135	135	7.88	201	5.3	2.95	0.506	0
1/24/2018 4:10:42 PM.39	59	14	30	40	134	135	7.90	198	5.3	2.95	0.508	0
1/24/2018 4:10:41 PM.88	59	13	30	40	135	135	7.90	200	5.3	2.96	0.507	0
1/24/2018 4:10:41 PM.39	59	13	30	40	134	135	7.88	199	5.3	2.96	0.508	0
1/24/2018 4:10:40 PM.88	60	14	29	40	135	135	7.78	195	5.3	2.94	0.508	0
1/24/2018 4:10:40 PM.39	59	14	29	40	135	135	7.94	192	5.3	2.95	0.508	0
1/24/2018 4:10:39 PM.89	59	14	29	40	135	135	7.98	197	5.3	2.95	0.510	1
1/24/2018 4:10:39 PM.38	59	14	29	40	135	135	7.85	193	5.4	2.95	0.509	0
1/24/2018 4:10:38 PM.88	59	14	29	40	134	135	7.85	195	5.3	2.96	0.506	0
1/24/2018 4:10:38 PM.38	59	13	29	40	135	135	7.92	192	5.3	2.97	0.507	0
1/24/2018 4:10:37 PM.89	59	14	29	40	135	135	7.78	193	5.3	2.96	0.508	0
1/24/2018 4:10:37 PM.39	59	14	29	40	135	135	7.84	195	5.3	2.95	0.506	0
1/24/2018 4:10:36 PM.88	59	14	29	40	135	135	7.88	195	5.3	2.96	0.508	0
1/24/2018 4:10:36 PM.38	60	14	29	40	135	135	8.03	194	5.3	2.96	0.506	0
1/24/2018 4:10:35 PM.89	60	14	30	40	135	135	7.90	195	5.4	2.97	0.508	0
1/24/2018 4:10:35 PM.38	60	14	29	40	135	135	7.91	195	5.3	2.96	0.509	0
1/24/2018 4:10:34 PM.89	59	14	30	40	134	135	7.91	192	5.3	2.95	0.510	0
1/24/2018 4:10:34 PM.38	59	14	29	40	135	135	7.88	195	5.3	2.95	0.508	0
1/24/2018 4:10:33 PM.88	59	13	30	40	134	135	7.85	191	5.4	2.97	0.507	0
1/24/2018 4:10:33 PM.38	59	14	29	40	135	135	7.87	192	5.3	2.97	0.507	0
1/24/2018 4:10:32 PM.88	59	14	29	40	135	135	7.88	193	5.4	2.95	0.508	0
1/24/2018 4:10:32 PM.39	60	14	29	40	135	135	7.92	195	5.4	2.95	0.509	0
1/24/2018 4:10:31 PM.88	59	14	30	40	135	135	7.91	193	5.4	2.98	0.509	0
1/24/2018 4:10:31 PM.38	59	14	29	40	134	135	7.88	194	5.4	2.95	0.509	0
1/24/2018 4:10:30 PM.89	59	14	29	40	135	135	7.94	192	5.3	2.96	0.508	0
1/24/2018 4:10:30 PM.38	59	13	29	40	135	135	7.88	194	5.4	2.95	0.507	0
1/24/2018 4:10:29 PM.89	59	13	30	40	134	135	7.84	197	5.4	2.95	0.508	0
1/24/2018 4:10:29 PM.38	59	14	29	40	135	135	7.90	197	5.3	2.95	0.509	0
1/24/2018 4:10:28 PM.89	59	14	29	40	135	135	7.66	197	5.4	2.95	0.508	0
1/24/2018 4:10:28 PM.39	59	14	29	40	135	135	7.90	197	5.3	2.95	0.509	0
1/24/2018 4:10:27 PM.89	60	14	29	40	135	135	7.98	195	5.3	2.96	0.509	1
1/24/2018 4:10:27 PM.38	59	13	29	40	135	135	7.90	195	5.3	2.95	0.509	0
1/24/2018 4:10:26 PM.88	59	14	30	40	135	135	7.94	195	5.3	2.97	0.508	0
1/24/2018 4:10:26 PM.39	59	14	29	40	135	135	7.88	198	5.3	2.95	0.508	0
1/24/2018 4:10:25 PM.89	59	14	29	40	135	135	8.01	198	5.3	2.95	0.509	1
1/24/2018 4:10:25 PM.38	59	14	29	40	135	135	7.91	198	5.3	2.95	0.508	0
1/24/2018 4:10:24 PM.88	59	13	29	40	135	135	7.94	196	5.3	2.95	0.508	0
1/24/2018 4:10:24 PM.38	59	14	29	40	134	135	7.97	196	5.4	2.95	0.508	1
1/24/2018 4:10:23 PM.89	59	14	29	40	134	135	7.88	198	5.3	2.96	0.509	0
1/24/2018 4:10:23 PM.39	59	14	30	40	135	135	7.87	200	5.3	2.95	0.507	0
1/24/2018 4:10:22 PM.89	59	14	30	40	135	135	8.03	194	5.3	2.98	0.507	1
1/24/2018 4:10:22 PM.38	59	14	30	40	135	135	7.90	198	5.4	2.96	0.507	0
1/24/2018 4:10:21 PM.89	59	14	29	40	135	135	7.82	195	5.3	2.97	0.508	0
1/24/2018 4:10:21 PM.39	59	14	29	40	135	135	7.91	197	5.3	2.95	0.506	0
1/24/2018 4:10:20 PM.89	59	14	29	40	135	135	7.88	200	5.4	2.96	0.509	1
1/24/2018 4:10:20 PM.39	59	14	29	40	135	135	7.85	201	5.3	2.95	0.508	0
1/24/2018 4:10:19 PM.88	59	14	29	40	135	135	7.87	198	5.3	2.97	0.507	0
1/24/2018 4:10:19 PM.39	59	14	29	40	135	135	7.90	198	5.3	2.96	0.508	0
1/24/2018 4:10:18 PM.89	59	14	29	40	135	135	7.82	195	5.3	2.96	0.508	0
1/24/2018 4:10:18 PM.39	59	14	29	40	135	135	7.92	193	5.4	2.95	0.507	0
1/24/2018 4:10:17 PM.88	59	13	29	40	135	135	7.91	194	5.3	2.97	0.507	0
1/24/2018 4:10:17 PM.38	59	14	30	40	135	135	7.88	195	5.3	2.97	0.507	0
1/24/2018 4:10:16 PM.89	59	13	29	40	135	135	7.91	196	5.3	2.95	0.506	0
1/24/2018 4:10:16 PM.38	59	14	30	40	135	135	7.88	198	5.3	2.96	0.508	0
1/24/2018 4:10:15 PM.89	59	14	29	40	135	135	7.87	195	5.3	2.95	0.508	0
1/24/2018 4:10:15 PM.38	59	14	30	40	134	135	7.75	198	5.4	2.96	0.507	0
1/24/2018 4:10:14 PM.88	59	14	30	40	134	135	7.82	195	5.3	2.96	0.508	0
1/24/2018 4:10:14 PM.38	59	14	29	40	135	135	7.90	197	5.4	2.96	0.508	0
1/24/2018 4:10:13 PM.88	59	14	30	40	135	135	7.88	197	5.3	2.95	0.507	0
1/24/2018 4:10:13 PM.38	59	14	29	40	135	135	7.87	202	5.3	2.96	0.506	0
1/24/2018 4:10:12 PM.88	59	13	29	40	135	135	7.78	197	5.4	2.95	0.506	0
1/24/2018 4:10:12 PM.38	59	14	29	40	135	135	7.92	196	5.3	2.95	0.508	1
1/24/2018 4:10:11 PM.88	59	14	29	40	135	135	7.81	196	5.3	2.95	0.507	0
1/24/2018 4:10:11 PM.39	59	14	29	40	135	135	7.85	194	5.3	2.95	0.506	0
1/24/2018 4:10:10 PM.89	59	14	29	40	134	135	7.87	198	5.3	2.95	0.511	0
1/24/2018 4:10:10 PM.38	59	14	30	40	134	135	7.90	198	5.4	2.95	0.510	0
1/24/2018 4:10:09 PM.89	59	13	29	40	135	135	7.88	197	5.4	2.98	0.509	0
1/24/2018 4:10:09 PM.39	59	14	29	40	134	135	7.73	196	5.4	2.95	0.509	0
1/24/2018 4:10:08 PM.89	59	14	30	40	135	135	7.88	196	5.4	2.95	0.510	0
1/24/2018 4:10:08 PM.39	59	14	29	40	134	135	7.92	192	5.4	2.95	0.511	1
